Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Essex Haven Gateway,16/11/2020,England,84,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,17/11/2020,England,79,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,18/11/2020,England,59,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,19/11/2020,England,62,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,20/11/2020,England,43,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,21/11/2020,England,41,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,22/11/2020,England,37,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,23/11/2020,England,76,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,24/11/2020,England,63,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,25/11/2020,England,92,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,26/11/2020,England,44,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,27/11/2020,England,53,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,28/11/2020,England,57,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,29/11/2020,England,37,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,30/11/2020,England,86,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,01/12/2020,England,65,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Essex Haven Gateway,02/12/2020,England,74,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,03/12/2020,England,80,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,04/12/2020,England,75,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,05/12/2020,England,80,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,06/12/2020,England,90,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,07/12/2020,England,152,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,08/12/2020,England,129,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Essex Haven Gateway,09/12/2020,England,167,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,10/12/2020,England,158,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,11/12/2020,England,163,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,12/12/2020,England,140,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,13/12/2020,England,147,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,14/12/2020,England,318,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,15/12/2020,England,320,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,16/12/2020,England,304,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,17/12/2020,England,355,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,18/12/2020,England,407,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Essex Haven Gateway,19/12/2020,England,186,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,20/12/2020,England,344,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,21/12/2020,England,517,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,22/12/2020,England,461,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,23/12/2020,England,469,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,24/12/2020,England,318,6,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,25/12/2020,England,112,10,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,1,1,1
Essex Haven Gateway,26/12/2020,England,491,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,27/12/2020,England,579,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,28/12/2020,England,607,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,29/12/2020,England,1000,8,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,30/12/2020,England,838,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,31/12/2020,England,603,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,01/01/2021,England,446,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,02/01/2021,England,845,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,03/01/2021,England,569,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,04/01/2021,England,1186,8,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,05/01/2021,England,700,13,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,06/01/2021,England,640,13,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,07/01/2021,England,649,10,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,08/01/2021,England,589,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,09/01/2021,England,379,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,10/01/2021,England,300,27,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,11/01/2021,England,708,19,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,12/01/2021,England,525,16,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,13/01/2021,England,475,18,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,14/01/2021,England,455,26,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,15/01/2021,England,481,24,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,16/01/2021,England,292,19,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,17/01/2021,England,280,35,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,18/01/2021,England,525,19,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,19/01/2021,England,383,25,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,20/01/2021,England,326,21,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,21/01/2021,England,274,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Essex Haven Gateway,22/01/2021,England,37,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,01/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,02/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,03/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,04/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,05/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,06/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,07/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,08/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,09/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,10/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,11/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,12/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,13/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,14/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Southend-on-Sea,15/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,16/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,17/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,18/08/2020,England,2,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,19/08/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,20/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,21/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,22/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,23/08/2020,England,1,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,24/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,25/08/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,26/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,27/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,28/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,29/08/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,30/08/2020,England,0,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,31/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,01/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Southend-on-Sea,02/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,03/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,04/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,05/09/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,06/09/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,07/09/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,08/09/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,09/09/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,10/09/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,11/09/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,12/09/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,13/09/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,14/09/2020,England,3,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,15/09/2020,England,4,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,16/09/2020,England,1,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,17/09/2020,England,3,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,18/09/2020,England,6,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,19/09/2020,England,9,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,20/09/2020,England,5,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,21/09/2020,England,5,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,22/09/2020,England,11,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,23/09/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,24/09/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,25/09/2020,England,13,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,26/09/2020,England,4,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,27/09/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,28/09/2020,England,5,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,29/09/2020,England,8,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,30/09/2020,England,12,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,01/10/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,02/10/2020,England,9,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,03/10/2020,England,8,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,04/10/2020,England,16,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,05/10/2020,England,13,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,06/10/2020,England,8,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,07/10/2020,England,2,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,08/10/2020,England,15,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,09/10/2020,England,11,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,10/10/2020,England,14,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,11/10/2020,England,10,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,12/10/2020,England,16,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,13/10/2020,England,13,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,14/10/2020,England,32,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,15/10/2020,England,19,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,16/10/2020,England,20,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,17/10/2020,England,13,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,18/10/2020,England,12,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,19/10/2020,England,33,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,20/10/2020,England,31,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,21/10/2020,England,24,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,22/10/2020,England,28,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,23/10/2020,England,24,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,24/10/2020,England,16,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,25/10/2020,England,17,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,26/10/2020,England,34,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,27/10/2020,England,20,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,28/10/2020,England,26,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,29/10/2020,England,26,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,30/10/2020,England,15,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,31/10/2020,England,26,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,01/11/2020,England,20,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Southend-on-Sea,02/11/2020,England,37,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,03/11/2020,England,50,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,04/11/2020,England,21,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,05/11/2020,England,45,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,06/11/2020,England,23,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,07/11/2020,England,35,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,08/11/2020,England,29,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,09/11/2020,England,61,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,10/11/2020,England,47,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,11/11/2020,England,50,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,12/11/2020,England,48,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,13/11/2020,England,61,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,14/11/2020,England,38,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,15/11/2020,England,25,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,16/11/2020,England,47,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,17/11/2020,England,35,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,18/11/2020,England,31,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,19/11/2020,England,47,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,20/11/2020,England,20,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,21/11/2020,England,20,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,22/11/2020,England,27,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,23/11/2020,England,32,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,24/11/2020,England,35,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,25/11/2020,England,31,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,26/11/2020,England,48,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,27/11/2020,England,44,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,28/11/2020,England,36,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,29/11/2020,England,23,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,30/11/2020,England,44,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,01/12/2020,England,54,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0
Southend-on-Sea,02/12/2020,England,46,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,03/12/2020,England,79,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,04/12/2020,England,63,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,05/12/2020,England,48,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,06/12/2020,England,62,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,07/12/2020,England,133,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,08/12/2020,England,96,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,0
Southend-on-Sea,09/12/2020,England,100,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,10/12/2020,England,104,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,11/12/2020,England,98,2,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,12/12/2020,England,113,4,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,13/12/2020,England,159,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,14/12/2020,England,259,3,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,15/12/2020,England,238,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Southend-on-Sea,16/12/2020,England,309,2,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Southend-on-Sea,17/12/2020,England,273,5,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Southend-on-Sea,18/12/2020,England,375,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Southend-on-Sea,19/12/2020,England,239,7,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Southend-on-Sea,20/12/2020,England,220,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,21/12/2020,England,360,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,22/12/2020,England,388,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,23/12/2020,England,285,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,24/12/2020,England,222,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,25/12/2020,England,69,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,26/12/2020,England,216,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,27/12/2020,England,317,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,28/12/2020,England,260,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,29/12/2020,England,448,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,30/12/2020,England,468,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,31/12/2020,England,338,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,01/01/2021,England,167,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,02/01/2021,England,249,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,03/01/2021,England,252,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,04/01/2021,England,360,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,05/01/2021,England,254,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,06/01/2021,England,220,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,07/01/2021,England,243,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,08/01/2021,England,202,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,09/01/2021,England,139,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,10/01/2021,England,110,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Southend-on-Sea,11/01/2021,England,224,14,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
